2009-06-04 16:00:00,3,16,59.722,54.456999999999994,690262.0
2009-06-04 17:00:00,3,17,57.382,54.607,629358.0
2009-06-04 18:00:00,3,18,55.042,54.68949999999999,569113.0
2009-06-04 19:00:00,3,19,54.322,54.742,454672.0
2009-06-04 20:00:00,3,20,53.782,54.77199999999999,344253.0
2009-06-04 21:00:00,3,21,53.062,54.772,290513.0
2009-06-04 22:00:00,3,22,52.702,54.787,255306.0
2009-06-04 23:00:00,3,23,52.342,54.80950000000001,212288.0
2009-06-05 00:00:00,4,0,51.982,54.847,205376.0
2009-06-05 01:00:00,4,1,51.622,54.8845,216790.0
2009-06-05 02:00:00,4,2,51.442,54.9295,201666.0
2009-06-05 03:00:00,4,3,51.082,54.9745,201736.0
2009-06-05 04:00:00,4,4,52.342,55.072,192924.0
2009-06-05 05:00:00,4,5,53.782,55.2295,192423.0
2009-06-05 06:00:00,4,6,55.042,55.43949999999999,192808.0
2009-06-05 07:00:00,4,7,58.642,55.68699999999999,225290.0
2009-06-05 08:00:00,4,8,62.422,55.987,328157.0
2009-06-05 09:00:00,4,9,66.022,56.3245,450997.0
2009-06-05 10:00:00,4,10,65.662,56.632000000000005,582676.0
2009-06-05 11:00:00,4,11,65.302,56.9095,656254.0
2009-06-05 12:00:00,4,12,64.942,57.157000000000004,698625.0
2009-06-05 13:00:00,4,13,63.322,57.292,682736.0
2009-06-05 14:00:00,4,14,61.702,57.322,697185.0
2009-06-05 15:00:00,4,15,60.082,57.2395,689503.0
2009-06-05 16:00:00,4,16,58.462,57.18699999999999,706156.0
2009-06-05 17:00:00,4,17,56.662,57.157000000000004,658726.0
2009-06-05 18:00:00,4,18,55.042,57.157000000000004,571301.0
2009-06-05 19:00:00,4,19,53.962,57.141999999999996,448806.0
2009-06-05 20:00:00,4,20,53.062,57.112,368080.0
2009-06-05 21:00:00,4,21,51.982,57.067,288885.0
2009-06-05 22:00:00,4,22,51.622,57.022,252393.0
2009-06-05 23:00:00,4,23,51.442,56.9845,215619.0
2009-06-06 00:00:00,5,0,51.082,56.947,208896.0
2009-06-06 01:00:00,5,1,50.362,56.894499999999994,214242.0
2009-06-06 02:00:00,5,2,49.642,56.819500000000005,202118.0
2009-06-06 03:00:00,5,3,48.922,56.7295,204838.0
2009-06-06 04:00:00,5,4,50.002,56.632000000000005,200086.0
2009-06-06 05:00:00,5,5,50.902,56.512,193502.0
2009-06-06 06:00:00,5,6,51.982,56.3845,192237.0
2009-06-06 07:00:00,5,7,54.322,56.2045,224123.0
2009-06-06 08:00:00,5,8,56.662,55.96450000000001,326226.0
2009-06-06 09:00:00,5,9,59.002,55.672000000000004,460156.0
2009-06-06 10:00:00,5,10,60.622,55.461999999999996,586249.0
2009-06-06 11:00:00,5,11,62.422,55.342000000000006,655333.0
2009-06-06 12:00:00,5,12,64.042,55.3045,669398.0
2009-06-06 13:00:00,5,13,62.962,55.2895,671375.0
2009-06-06 14:00:00,5,14,62.062,55.3045,694198.0
2009-06-06 15:00:00,5,15,60.982,55.342000000000006,702224.0
2009-06-06 16:00:00,5,16,59.722,55.394499999999994,689978.0
2009-06-06 17:00:00,5,17,58.282,55.46200000000001,646232.0
2009-06-06 18:00:00,5,18,57.022,55.5445,575641.0
2009-06-06 19:00:00,5,19,55.402,55.6045,462685.0
2009-06-06 20:00:00,5,20,53.602,55.627,349411.0
2009-06-06 21:00:00,5,21,51.982,55.62700000000001,293640.0
2009-06-06 22:00:00,5,22,51.622,55.627,244853.0
2009-06-06 23:00:00,5,23,51.442,55.627,211096.0
2009-06-07 00:00:00,6,0,51.082,55.627,194978.0
2009-06-07 01:00:00,6,1,50.722,55.641999999999996,180639.0
2009-06-07 02:00:00,6,2,50.362,55.672,178598.0
2009-06-07 03:00:00,6,3,50.002,55.717000000000006,180674.0
